"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",0,0.119138,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",0.079112,0.119138,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",0.08109,0.118967,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",0.413361,0.11915,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",0.597956,0.119284,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",0.783869,0.119333,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",0.971101,0.118405,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",1.158992,0.11854,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",1.340291,0.118784,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",1.527523,0.1181,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",1.718711,0.118454,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",1.898031,0.118332,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",2.086582,0.118332,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",2.271836,0.118735,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",2.458409,0.119016,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",2.643004,0.118357,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",2.830895,0.117881,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",3.016809,0.117832,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",3.201403,0.118698,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",3.381384,0.117697,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",3.572571,0.11771,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",3.759144,0.117661,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",3.944398,0.117649,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",4.13097,0.117783,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",4.315566,0.117563,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",4.499501,0.117282,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",4.68937,0.11688,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",4.873965,0.117356,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",5.055923,0.117905,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",5.241177,0.117185,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",5.429069,0.117319,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",5.614323,0.117783,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",5.798918,0.117343,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",5.98549,0.117612,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",6.169426,0.117331,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",6.35468,0.117881,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",6.545868,0.116831,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",6.726508,0.116977,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",6.915717,0.117929,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",7.100971,0.116989,-6.845506,-6.777771,21.8013,21.63453
114,"2013-12-25","12/25/2013","09:05:15",9,"sa18228.00",7.288863,0.11716,-6.845506,-6.777771,21.8013,21.63453
