"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",0,0.491054,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",0.071576,0.491054,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",0.06637,0.491007,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",0.35007,0.491128,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",0.534865,0.4906,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",0.713153,0.490795,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",0.900551,0.490434,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",1.080141,0.490323,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",1.264286,0.490573,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",1.443876,0.49036,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",1.626068,0.490046,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",1.810213,0.489981,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",1.992405,0.490379,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",2.17655,0.490046,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",2.35679,0.489555,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",2.541585,0.489805,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",2.718572,0.489851,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",2.904669,0.489389,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",3.087512,0.489306,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",3.269054,0.489343,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",3.451246,0.489084,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",3.63474,0.488704,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",3.814981,0.488899,14.02456,14.01798,92.12925,92.24786
209,"2013-09-23","09/23/2013","07:50:26",10,"sa18148.00",3.995872,0.488566,14.02456,14.01798,92.12925,92.24786
