"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",0,1.066643,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",0.266932,1.066643,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",0.2755,1.066399,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",0.493,1.065077,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",0.675568,1.065371,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",0.851051,1.064365,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",1.030159,1.06356,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",1.207454,1.062704,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",1.386068,1.062618,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",1.560067,1.061786,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",1.741976,1.061468,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",1.921249,1.061272,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",2.096567,1.059609,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",2.274522,1.059682,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",2.44918,1.059193,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",2.625158,1.058691,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",2.806408,1.056929,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",2.982385,1.056134,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",3.163635,1.054531,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",3.335658,1.053112,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",3.518225,1.052268,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",3.691566,1.050775,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",3.872157,1.04965,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",4.048793,1.047472,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",4.22543,1.046334,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",4.404043,1.044487,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",4.581998,1.043594,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",4.757316,1.042542,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",4.93527,1.040768,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",5.107952,1.038859,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",5.289861,1.037416,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",5.467156,1.036669,23.69086,23.69086,87.86082,87.98304
114,"2013-08-03","08/03/2013","07:10:15",9,"sa18228.00",5.647088,1.034675,23.69086,23.69086,87.86082,87.98304
