"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",0,3.906091,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",0.819741,3.906091,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",0.845114,3.909708,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",1.221805,3.907576,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",1.409824,3.908596,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",1.598495,3.907761,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",1.784563,3.908132,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",1.975836,3.907576,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",2.165157,3.907854,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",2.353828,3.907575,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",2.549655,3.908503,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",2.730519,3.907297,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",2.921791,3.906648,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",3.107859,3.906926,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",3.299783,3.906555,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",3.487803,3.906091,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",3.671269,3.905071,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",3.861891,3.906741,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",4.052514,3.905442,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",4.238581,3.906277,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",4.431156,3.905906,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",4.616573,3.905535,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",4.80622,3.906091,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",4.997168,3.905535,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",5.185188,3.905813,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",5.373207,3.904886,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",5.562529,3.905071,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",5.749898,3.904979,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",5.936617,3.905349,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",6.129842,3.904515,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",6.315259,3.904237,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",6.505881,3.903959,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",6.699757,3.903031,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",6.882571,3.90368,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",7.070592,3.903495,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",7.261864,3.902938,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",7.453788,3.901546,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",7.639856,3.903031,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",7.824623,3.902196,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",8.014596,3.900898,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",8.203266,3.900712,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",8.388683,3.901454,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",8.579306,3.90099,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",8.764073,3.89997,NA,NA,0.003689668,0.003691346
209,"2014-09-28","09/28/2014","11:55:01",10,"sa18148.00",8.9599,3.900248,NA,NA,0.003689668,0.003691346
