"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
114,"2014-04-27","04/27/2014","00:45:03",9,"sa18228.00",0,0.000244,NA,NA,-5.937458e-06,-4.871947e-06
114,"2014-04-27","04/27/2014","00:45:03",9,"sa18228.00",-3.3e-05,0.000244,NA,NA,-5.937458e-06,-4.871947e-06
114,"2014-04-27","04/27/2014","00:45:03",9,"sa18228.00",-4e-05,-0.000293,NA,NA,-5.937458e-06,-4.871947e-06
114,"2014-04-27","04/27/2014","00:45:03",9,"sa18228.00",0.33756,0,NA,NA,-5.937458e-06,-4.871947e-06
114,"2014-04-27","04/27/2014","07:35:15",9,"sa18228.00",0,1.295605,NA,NA,0.00093313,0.0009332467
114,"2014-04-27","04/27/2014","07:35:15",9,"sa18228.00",0.323091,1.295605,NA,NA,0.00093313,0.0009332467
114,"2014-04-27","04/27/2014","07:35:15",9,"sa18228.00",0.327047,1.295618,NA,NA,0.00093313,0.0009332467
114,"2014-04-27","04/27/2014","07:35:15",9,"sa18228.00",0.671897,1.294139,NA,NA,0.00093313,0.0009332467
114,"2014-04-27","04/27/2014","07:35:15",9,"sa18228.00",0.861136,1.294224,NA,NA,0.00093313,0.0009332467
114,"2014-04-27","04/27/2014","07:35:15",9,"sa18228.00",1.05499,1.294102,NA,NA,0.00093313,0.0009332467
114,"2014-04-27","04/27/2014","07:35:15",9,"sa18228.00",1.233679,1.293295,NA,NA,0.00093313,0.0009332467
114,"2014-04-27","04/27/2014","07:35:15",9,"sa18228.00",1.430171,1.293821,NA,NA,0.00093313,0.0009332467
114,"2014-04-27","04/27/2014","07:35:15",9,"sa18228.00",1.612157,1.293247,NA,NA,0.00093313,0.0009332467
114,"2014-04-27","04/27/2014","07:35:15",9,"sa18228.00",1.802055,1.292183,NA,NA,0.00093313,0.0009332467
114,"2014-04-27","04/27/2014","07:35:15",9,"sa18228.00",1.992613,1.292367,NA,NA,0.00093313,0.0009332467
