"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",0,3.394476,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",0.650737,3.394476,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",0.655292,3.393828,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",0.990422,3.392994,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",1.181739,3.393272,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",1.378261,3.392624,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",1.568927,3.392346,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",1.763498,3.392346,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",1.952211,3.392253,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",2.148083,3.392253,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",2.342653,3.391697,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",2.529415,3.391883,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",2.722521,3.391119,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",2.914651,3.390771,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",3.108571,3.390586,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",3.295984,3.390771,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",3.493808,3.389938,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",3.681871,3.39003,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",3.872536,3.389474,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",4.065154,3.388919,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",4.257773,3.388641,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",4.449741,3.388641,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",4.641057,3.388085,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",4.831723,3.387899,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",5.028246,3.387529,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",5.215658,3.38688,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",5.408276,3.387251,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",5.6061,3.385954,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",5.793512,3.386973,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",5.986131,3.386325,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",6.176796,3.385769,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",6.370065,3.386325,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",6.567239,3.385954,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",6.754652,3.386232,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",6.945968,3.385028,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",7.144443,3.385677,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",7.331204,3.385213,26.70875,26.70875,431.6544,428.1401
209,"2013-06-14","06/14/2013","10:00:18",10,"sa18148.00",7.525774,3.38438,26.70875,26.70875,431.6544,428.1401
