"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",0,0.297326,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",0.048792,0.297326,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",0.047491,0.297418,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",0.409204,0.296909,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",0.573797,0.297548,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",0.752702,0.297048,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",0.921848,0.296826,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",1.092946,0.297076,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",1.265996,0.296928,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",1.435793,0.296918,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",1.610144,0.297048,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",1.780592,0.296557,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",1.951039,0.296567,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",2.124089,0.296557,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",2.295838,0.296437,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",2.470189,0.296742,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",2.636083,0.2964,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",2.807181,0.295928,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",2.986086,0.296206,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",3.147425,0.295909,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",3.323728,0.296095,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",3.493525,0.29615,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",3.667225,0.295946,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",3.841576,0.295919,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",4.008771,0.295956,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",4.18117,0.295511,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",4.352919,0.294836,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",4.522716,0.29578,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",4.695115,0.295558,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",4.86231,0.29528,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",5.038613,0.295687,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",5.207759,0.295743,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",5.380158,0.295761,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",5.552558,0.295474,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",5.722355,0.295521,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",5.895404,0.295678,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",6.065852,0.295132,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",6.237601,0.295113,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",6.411301,0.294799,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",6.583701,0.294937,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",6.752197,0.2949,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",6.923946,0.294882,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",7.093742,0.294965,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",7.266792,0.294873,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",7.439191,0.29528,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",7.609639,0.294206,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",7.78399,0.29441,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",7.954437,0.294567,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",8.126836,0.294234,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",8.301188,0.294206,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",8.46513,0.294317,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",8.640131,0.294206,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",8.810578,0.293651,NA,NA,0.0003204604,0.0003195452
209,"2014-08-11","08/11/2014","18:30:01",10,"sa18148.00",8.981677,0.294539,NA,NA,0.0003204604,0.0003195452
