"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",0,0.532365,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",0.094357,0.532365,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",0.090452,0.532522,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",0.342288,0.531967,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",0.521891,0.532596,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",0.702796,0.531523,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",0.88305,0.532124,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",1.056797,0.532004,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",1.233147,0.532263,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",1.416655,0.531846,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",1.593004,0.531078,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",1.772608,0.530717,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",1.949608,0.531189,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",2.129212,0.531171,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",2.304911,0.531152,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",2.486466,0.530884,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",2.663467,0.530949,26.51126,26.53881,399.1237,398.9709
209,"2013-07-12","07/12/2013","07:30:21",10,"sa18148.00",2.845023,0.530773,26.51126,26.53881,399.1237,398.9709
