"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",0,9.990613,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",2.313408,9.990613,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",2.356249,10.092177,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",2.666022,10.115672,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",2.860453,10.112612,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",3.051589,10.11249,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",3.242726,10.111388,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",3.429907,10.109798,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",3.620385,10.109187,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",3.813498,10.106494,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",4.004634,10.106372,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",4.191816,10.104414,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",4.381634,10.103068,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",4.568157,10.100865,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",4.763906,10.099886,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",4.950429,10.098907,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",5.142884,10.097439,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",5.332702,10.095481,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",5.527134,10.092545,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",5.720247,10.090097,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",5.90677,10.088506,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",6.099224,10.087527,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",6.287065,10.085325,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",6.480179,10.084101,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",6.671314,10.079574,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",6.864428,10.078839,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",7.047656,10.076759,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",7.236156,10.067826,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",7.42861,10.041273,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",7.611179,10.025732,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",7.806928,10.022918,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",7.995428,10.020103,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",8.18195,10.018267,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",8.36386,10.013985,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",8.551041,10.009946,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",8.742178,10.006642,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",8.926722,10.001382,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",9.122472,9.997343,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",9.308336,9.993427,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",9.502109,9.988655,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",9.693246,9.984004,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",9.887183,9.979294,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",10.07354,9.975317,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",10.263358,9.970789,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",10.454495,9.966139,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",10.642995,9.961124,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",10.836768,9.957697,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",11.024608,9.952679,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",11.211131,9.949008,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",11.398972,9.945092,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",11.58879,9.939586,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",11.781244,9.936282,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",11.968427,9.931999,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",12.161539,9.92686,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",12.346085,9.92429,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",12.537222,9.919273,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",12.727039,9.915357,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",12.916858,9.910463,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",13.107994,9.907404,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",13.29913,9.904345,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",13.483676,9.898839,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",13.676788,9.894922,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",13.867267,9.891496,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",14.061038,9.887947,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",14.245584,9.884766,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",14.437379,9.880605,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",14.628516,9.877056,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",14.823607,9.873997,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",15.012106,9.869592,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",15.204561,9.866044,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",15.389764,9.862128,26.27429,26.27429,562.3826,614.9766
114,"2013-08-10","08/10/2013","10:00:17",9,"sa18228.00",15.580902,9.857478,26.27429,26.27429,562.3826,614.9766
