"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",0,8.531221,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",1.769667,8.531221,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",1.783981,8.536787,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",2.008442,8.533633,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",2.190614,8.533447,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",2.374737,8.532984,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",2.556258,8.532149,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",2.735827,8.532728,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",2.91865,8.530756,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",3.100171,8.532983,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",3.282993,8.531685,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",3.463863,8.531592,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",3.644734,8.531406,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",3.82105,8.529643,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",4.004523,8.529922,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",4.187996,8.530479,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",4.370167,8.530664,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",4.549736,8.530757,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",4.732559,8.530014,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",4.911477,8.527695,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",5.091697,8.528995,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",5.271917,8.527881,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",5.45604,8.528994,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",5.638863,8.52918,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",5.819082,8.526954,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",6.000603,8.525191,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",6.180172,8.527232,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",6.363645,8.525376,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",6.53931,8.526026,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",6.720181,8.527325,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",6.902353,8.524635,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",7.081922,8.522871,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",7.266696,8.523985,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",7.444964,8.523058,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",7.628436,8.524913,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",7.809307,8.524448,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",7.99213,8.520552,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",8.17365,8.520831,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",8.35322,8.521573,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",8.532789,8.518697,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",8.709755,8.521944,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",8.899084,8.51981,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",9.076701,8.516285,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",9.256921,8.517027,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",9.438442,8.515544,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",9.618011,8.513688,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",9.798882,8.517027,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",9.979752,8.513131,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",10.162575,8.51007,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",10.346698,8.512019,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",10.526266,8.510255,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",10.708438,8.50905,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",10.887357,8.51174,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",11.068227,8.508401,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",11.250399,8.505803,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",11.429968,8.507472,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",11.61149,8.506081,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",11.794963,8.506638,NA,NA,0.007615328,0.00761591
209,"2014-09-26","09/26/2014","13:40:01",10,"sa18148.00",11.973881,8.506731,NA,NA,0.007615328,0.00761591
