"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",0,1.139987,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",0.204959,1.139987,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",0.203007,1.139987,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",0.529639,1.139617,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",0.716379,1.139247,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",0.905722,1.139432,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",1.096366,1.139154,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",1.284408,1.138876,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",1.471148,1.138135,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",1.663094,1.137858,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",1.854388,1.138135,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",2.036574,1.138043,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",2.230471,1.138321,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",2.417862,1.138228,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",2.603952,1.137765,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",2.798662,1.138367,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",2.988493,1.13758,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",3.173281,1.137209,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",3.362624,1.137395,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",3.552618,1.137024,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",3.739358,1.137487,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",3.930653,1.136283,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",4.118044,1.136283,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",4.305434,1.136654,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",4.496078,1.135728,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",4.680867,1.136561,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",4.870209,1.135913,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",5.062806,1.13545,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",5.247594,1.135635,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",5.437587,1.134709,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",5.627581,1.133783,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",5.811718,1.134338,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",6.000411,1.133968,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",6.197561,1.134246,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",6.381699,1.133598,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",6.574295,1.133875,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",6.759734,1.133783,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",6.949076,1.134153,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",7.141022,1.134246,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",7.32581,1.133783,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",7.519057,1.133783,18.84804,18.84501,132.7412,132.39
209,"2013-06-07","06/07/2013","12:00:18",10,"sa18148.00",7.707749,1.133968,18.84804,18.84501,132.7412,132.39
