"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",0,0.036754,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",0.04616,0.036754,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",0.042863,0.037319,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",0.298065,0.037159,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",0.43259,0.036717,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",0.571071,0.036754,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",0.710212,0.036398,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",0.840121,0.036803,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",0.983218,0.036153,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",1.120381,0.036202,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",1.254246,0.036546,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",1.391409,0.036791,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",1.52989,0.035944,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",1.67035,0.036644,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",1.802897,0.03738,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",1.938081,0.036006,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",2.076563,0.036251,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",2.216363,0.036533,23.72638,23.72638,1.299331,1.192281
115,"2013-08-27","08/27/2013","08:20:16",9,"sa18145.00",2.353525,0.036325,23.72638,23.72638,1.299331,1.192281
