"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",0,12.989936,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",3.086158,12.989936,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",3.094071,13.021352,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",3.309047,12.993987,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",3.490392,12.985764,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",3.66778,12.976437,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",3.841871,12.967603,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",4.017281,12.959381,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",4.190053,12.949442,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",4.366122,12.942569,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",4.538894,12.932875,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",4.714964,12.924898,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",4.886417,12.916185,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",5.067102,12.906982,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",5.238556,12.898637,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",5.411327,12.887837,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",5.588716,12.878635,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",5.760828,12.867221,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",5.937557,12.856055,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",6.107032,12.82648,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",6.261999,12.743158,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",6.407075,12.594919,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",6.539622,12.402994,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",6.663596,12.201987,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",6.793504,11.984538,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",6.918137,11.770278,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",7.045409,11.569394,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",7.198398,11.450238,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",7.366553,11.430359,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",7.548063,11.417352,65.27156,65.27156,815.0585,815.2113
115,"2013-08-24","08/24/2013","10:30:18",9,"sa18145.00",7.713417,11.402748,65.27156,65.27156,815.0585,815.2113
