"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0,0.000694,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.000163,0.000694,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.00028,0.000935,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.038979,0.000879,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.025474,0.000639,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.101917,0.000583,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.012575,0.000546,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",-0.04418,0.000564,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",-0.129447,0.000583,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",-0.113003,0.000639,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.036248,0.001212,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.142632,0.001296,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.220532,0.00062,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.286754,0.000296,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.489945,0.000676,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","20:50:01",10,"sa18148.00",0.338295,0,NA,NA,-1.647361e-05,-1.647361e-05
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",0,7.162459,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",1.457429,7.162459,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",1.465236,7.169231,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",1.731347,7.165149,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",1.924586,7.163943,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",2.114573,7.164036,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",2.303258,7.16682,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",2.493244,7.164593,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",2.679977,7.162552,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",2.862806,7.162459,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",3.054744,7.161532,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",3.241477,7.163108,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",3.434066,7.16515,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",3.616245,7.162274,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",3.805581,7.161996,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",3.992964,7.161068,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",4.179697,7.159491,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",4.370334,7.16181,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",4.559019,7.161995,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",4.749005,7.158749,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",4.93704,7.160326,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",5.123772,7.159026,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",5.308554,7.156708,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",5.495287,7.161717,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",5.687875,7.158934,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",5.877861,7.157635,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",6.061992,7.157821,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",6.247424,7.155502,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",6.43741,7.155408,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",6.626746,7.159676,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",6.810876,7.156337,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",6.998911,7.156152,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",7.184993,7.154202,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",7.37628,7.152997,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",7.561712,7.155038,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",7.751048,7.156893,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",7.938432,7.153368,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",8.125815,7.153739,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",8.317753,7.152069,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",8.501884,7.150677,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",8.694473,7.154481,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",8.879254,7.153831,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",9.067287,7.151698,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",9.252069,7.150771,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",9.442706,7.148915,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",9.628789,7.150029,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",9.822028,7.153182,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",10.006809,7.150678,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",10.194193,7.150214,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",10.382877,7.148359,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",10.56896,7.147153,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",10.755042,7.148823,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",10.944378,7.149751,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",11.131761,7.148358,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",11.321747,7.147803,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",11.511083,7.145112,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",11.698467,7.144741,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",11.887803,7.146781,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",12.073885,7.147246,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",12.264523,7.146967,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",12.449303,7.143535,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",12.637988,7.141679,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",12.824721,7.143535,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",13.010803,7.143443,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",13.204044,7.143163,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",13.392728,7.142143,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",13.57881,7.139268,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",13.766194,7.137134,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",13.953578,7.139082,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",14.142262,7.13834,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",14.331598,7.139361,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",14.51833,7.135278,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",14.707016,7.13231,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",14.8944,7.131661,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",15.081783,7.13166,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",15.271281,7.130339,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",15.459154,7.131475,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",15.645886,7.126837,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",15.835873,7.124147,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",16.024559,7.125909,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",16.207387,7.123219,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",16.394769,7.124703,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",16.588661,7.122848,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",16.771489,7.118024,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",16.962126,7.115705,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",17.152763,7.117467,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",17.335593,7.113943,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",17.526228,7.116911,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",17.715565,7.113479,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",17.900996,7.10949,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",18.091634,7.108655,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",18.275764,7.108284,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",18.459895,7.10513,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",18.649229,7.107727,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",18.839867,7.103275,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",19.030504,7.099749,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",19.212033,7.101048,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",19.400067,7.09808,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",19.590703,7.098265,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",19.782642,7.097152,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",19.966772,7.092421,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",20.155458,7.089731,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",20.343491,7.089638,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",20.530062,7.086971,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",20.717607,7.088525,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",20.906291,7.085,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",21.091725,7.080918,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",21.275854,7.07832,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",21.46454,7.073125,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",21.657129,7.066168,NA,NA,0.007260163,0.007264462
209,"2014-08-27","08/27/2014","15:40:01",10,"sa18148.00",21.839307,7.063107,NA,NA,0.007260163,0.007264462
