"chanel","folder","date","time","site","sample","volts","amps","temp_before","temp_after","irr_before","irr_after"
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0,0.000601,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.000195,0.000601,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.00015,0.000361,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.038163,0.000861,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.020775,0.000574,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.079744,0.001018,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.083826,0.000648,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",-0.029811,0.00037,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",-0.111686,0.000666,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",-0.160301,0.000583,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",-0.023394,0.000176,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.09515,0.000315,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.179359,0.000453,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.255977,0.000759,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.343697,0.000768,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.675784,0.000518,15.83498,15.83498,-0.7178773,-0.8094903
209,"2013-09-12","09/12/2013","21:00:05",10,"sa18148.00",0.402036,0,15.83498,15.83498,-0.7178773,-0.8094903
114,"2013-09-12","09/12/2013","19:56:03",9,"sa18228.00",0,0,19.60629,19.60629,0.4278677,0.4278677
114,"2013-09-12","09/12/2013","19:56:03",9,"sa18228.00",3.3e-05,0,19.60629,19.60629,0.4278677,0.4278677
114,"2013-09-12","09/12/2013","19:56:03",9,"sa18228.00",5.3e-05,-1.2e-05,19.60629,19.60629,0.4278677,0.4278677
114,"2013-09-12","09/12/2013","19:56:03",9,"sa18228.00",4.6e-05,0.00011,19.60629,19.60629,0.4278677,0.4278677
114,"2013-09-12","09/12/2013","19:56:03",9,"sa18228.00",4.6e-05,0.000698,19.60629,19.60629,0.4278677,0.4278677
114,"2013-09-12","09/12/2013","19:56:03",9,"sa18228.00",9.2e-05,0.001004,19.60629,19.60629,0.4278677,0.4278677
114,"2013-09-12","09/12/2013","19:56:03",9,"sa18228.00",0.32036,0,19.60629,19.60629,0.4278677,0.4278677
115,"2013-09-12","09/12/2013","18:42:23",9,"sa18145.00",0,0.002945,19.56997,19.52902,-3.546409,-3.546409
115,"2013-09-12","09/12/2013","18:42:23",9,"sa18145.00",0.003957,0.002945,19.56997,19.52902,-3.546409,-3.546409
115,"2013-09-12","09/12/2013","18:42:23",9,"sa18145.00",0.004023,0.003252,19.56997,19.52902,-3.546409,-3.546409
115,"2013-09-12","09/12/2013","18:42:23",9,"sa18145.00",0.127752,0.003178,19.56997,19.52902,-3.546409,-3.546409
115,"2013-09-12","09/12/2013","18:42:23",9,"sa18145.00",0.529475,0.003239,19.56997,19.52902,-3.546409,-3.546409
